Transaction ID,Filtered Transaction
Tran1759,"Detergent, Cheese, Sugar, Cheese"
Tran1760,"Diapers, Diapers"
Tran1761,"Shampoo, Detergent, Detergent"
Tran1762,"Flour, Cheese, Flour"
Tran1763,"Sugar, Diapers, Cheese, Sugar, Diapers"
Tran1764,"Flour, Cheese, Flour"
Tran1765,"Detergent, Tea"
Tran1766,"Cheese, Cheese"
Tran1767,"Flour, Juice, Juice"
Tran1768,"Juice, Tea, Juice"
Tran1770,"Flour, Cheese, Flour"
Tran1771,"Sugar, Diapers, Cheese, Sugar"
Tran1772,"Sugar, Sugar"
Tran1773,"Sugar, Diapers, Cheese, Sugar"
Tran1774,"Flour, Juice, Juice"
Tran1775,"Cheese, Cheese"
Tran1776,"Flour, Cheese, Flour"
Tran1777,Tea
Tran1778,"Cheese, Cheese"
Tran1779,"Detergent, Shampoo, Shampoo"
Tran1780,"Flour, Cheese, Flour"
Tran1781,"Diapers, Diapers"
Tran1782,"Cheese, Cheese"
Tran1783,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1784,Tea
Tran1785,"Cheese, Cheese"
Tran1786,"Cheese, Cheese"
Tran1787,"Sugar, Sugar"
Tran1788,"Flour, Juice, Juice, Flour"
Tran1789,"Flour, Cheese, Flour"
Tran1790,"Flour, Cheese, Flour"
Tran1791,Tea
Tran1792,Cheese
Tran1793,"Cheese, Cheese"
Tran1794,"Sugar, Sugar"
Tran1795,"Detergent, Tea"
Tran1796,"Sugar, Diapers, Cheese, Sugar"
Tran1797,"Cheese, Cheese"
Tran1799,"Diapers, Flour, Cheese, Diapers"
Tran1800,"Flour, Juice, Juice"
Tran1801,"Shampoo, Detergent, Detergent"
Tran1802,"Flour, Juice, Juice"
Tran1803,"Juice, Tea, Juice"
Tran1804,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1805,"Sugar, Sugar"
Tran1806,"Diapers, Diapers"
Tran1807,"Detergent, Shampoo, Shampoo"
Tran1808,"Flour, Juice, Juice"
Tran1809,"Detergent, Shampoo, Shampoo"
Tran1810,"Flour, Juice, Juice"
Tran1811,"Shampoo, Detergent, Detergent"
Tran1812,"Cheese, Cheese"
Tran1813,"Shampoo, Detergent, Detergent"
Tran1814,"Shampoo, Detergent, Detergent"
Tran1815,"Diapers, Diapers, Diapers"
Tran1816,"Detergent, Cheese, Sugar, Cheese"
Tran1817,Cheese
Tran1818,"Shampoo, Detergent, Detergent"
Tran1819,"Sugar, Diapers, Cheese, Sugar"
Tran1820,"Cheese, Cheese, Cheese"
Tran1822,Tea
Tran1823,"Cheese, Cheese"
Tran1824,"Juice, Tea, Juice, Tea"
Tran1825,"Detergent, Tea"
Tran1826,"Diapers, Flour, Cheese, Diapers"
Tran1827,"Sugar, Sugar"
Tran1828,Tea
Tran1829,Tea
Tran1830,"Flour, Juice, Juice"
Tran1831,"Flour, Cheese, Flour"
Tran1832,"Juice, Tea, Juice"
Tran1833,"Detergent, Cheese, Sugar, Cheese"
Tran1834,"Diapers, Diapers"
Tran1835,"Flour, Cheese, Flour"
Tran1836,Tea
Tran1837,Tea
Tran1838,"Flour, Juice, Juice"
Tran1839,"Flour, Juice, Juice"
Tran1840,"Sugar, Sugar"
Tran1842,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1843,"Cheese, Cheese"
Tran1844,"Cheese, Cheese"
Tran1845,Cheese
Tran1846,"Sugar, Sugar"
Tran1847,"Detergent, Cheese, Sugar, Cheese"
Tran1848,"Flour, Cheese, Flour"
Tran1849,"Sugar, Diapers, Cheese, Sugar, Sugar"
Tran1850,"Flour, Cheese, Flour"
Tran1851,"Cheese, Cheese"
Tran1853,"Detergent, Tea"
Tran1854,Tea
Tran1855,"Shampoo, Detergent, Detergent, Detergent"
Tran1856,"Sugar, Diapers, Cheese, Sugar"
Tran1857,Cheese
Tran1858,"Detergent, Tea"
Tran1859,"Detergent, Cheese, Sugar, Cheese"
Tran1860,"Shampoo, Detergent, Detergent"
Tran1861,"Flour, Cheese, Flour"
Tran1862,Cheese
Tran1863,Tea
Tran1864,"Flour, Juice, Juice"
Tran1865,Cheese
Tran1866,"Shampoo, Detergent, Detergent, Shampoo"
Tran1867,Tea
Tran1868,"Shampoo, Detergent, Detergent"
Tran1870,"Detergent, Tea"
Tran1871,Tea
Tran1872,"Cheese, Cheese"
Tran1873,"Sugar, Diapers, Cheese, Sugar"
Tran1874,"Cheese, Cheese"
Tran1875,"Detergent, Cheese, Sugar, Cheese"
Tran1876,Tea
Tran1877,"Juice, Tea, Juice"
Tran1878,"Detergent, Cheese, Sugar, Cheese"
Tran1879,"Cheese, Cheese"
Tran1880,"Sugar, Sugar"
Tran1881,"Detergent, Shampoo, Shampoo"
Tran1882,"Juice, Tea, Juice"
Tran1883,"Flour, Cheese, Flour, Flour"
Tran1884,"Sugar, Diapers, Cheese, Sugar"
Tran1886,"Diapers, Flour, Cheese, Diapers"
Tran1887,"Cheese, Cheese"
Tran1888,Tea
Tran1889,"Detergent, Cheese, Sugar, Cheese"
Tran1890,"Detergent, Shampoo, Shampoo"
Tran1891,"Sugar, Sugar"
Tran1892,Tea
Tran1893,Tea
Tran1894,Cheese
Tran1895,"Shampoo, Detergent, Detergent"
Tran1896,"Juice, Tea, Juice"
Tran1897,"Cheese, Cheese"
Tran1898,"Cheese, Cheese"
Tran1900,Cheese
Tran1901,"Sugar, Diapers, Cheese, Sugar"
Tran1902,"Detergent, Cheese, Sugar, Cheese"
Tran1903,"Cheese, Cheese, Cheese"
Tran1905,Tea
Tran1907,"Detergent, Cheese, Sugar, Cheese"
Tran1908,"Cheese, Cheese"
Tran1909,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1910,"Shampoo, Detergent, Detergent"
Tran1911,Tea
Tran1912,Cheese
Tran1913,Cheese
Tran1914,"Cheese, Cheese"
Tran1915,"Detergent, Cheese, Sugar, Cheese"
Tran1916,"Diapers, Diapers"
Tran1917,"Sugar, Sugar"
Tran1918,"Flour, Juice, Juice"
Tran1919,Tea
Tran1920,"Flour, Cheese, Flour"
Tran1921,"Cheese, Cheese"
Tran1922,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1923,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1924,"Cheese, Cheese"
Tran1925,Tea
Tran1926,"Diapers, Flour, Cheese, Diapers"
Tran1927,Tea
Tran1928,"Diapers, Diapers"
Tran1929,"Detergent, Shampoo, Tea, Cheese, Shampoo, Shampoo"
Tran1930,"Sugar, Diapers, Cheese, Sugar"
Tran1931,"Flour, Cheese, Flour"
Tran1932,"Detergent, Tea"
Tran1933,"Cheese, Cheese"
Tran1934,Cheese
Tran1935,"Sugar, Diapers, Cheese, Sugar"
Tran1936,"Flour, Cheese, Flour, Flour"
Tran1937,"Cheese, Cheese"
Tran1938,"Sugar, Sugar"
Tran1939,Tea
Tran1940,"Cheese, Cheese"
Tran1941,"Diapers, Flour, Cheese, Diapers"
Tran1942,"Detergent, Cheese, Sugar, Cheese"
Tran1943,Tea
Tran1944,Tea
Tran1945,"Diapers, Flour, Cheese, Diapers"
Tran1947,Tea
Tran1948,"Cheese, Cheese, Cheese"
Tran1949,"Detergent, Tea"
Tran1950,"Shampoo, Detergent, Detergent"
Tran1951,"Cheese, Cheese"
Tran1952,"Detergent, Tea"
Tran1953,"Cheese, Cheese"
Tran1954,"Diapers, Flour, Cheese, Diapers"
Tran1956,"Flour, Juice, Juice"
Tran1957,"Flour, Juice, Juice"
Tran1958,"Detergent, Shampoo, Shampoo"
Tran1959,"Cheese, Cheese"
Tran1961,Tea
Tran1962,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1964,"Sugar, Sugar"
Tran1965,"Detergent, Cheese, Sugar, Cheese"
Tran1966,"Detergent, Tea"
Tran1967,"Flour, Juice, Juice"
Tran1968,"Cheese, Cheese"
Tran1969,"Juice, Tea, Juice"
Tran1970,"Detergent, Tea"
Tran1971,"Diapers, Flour, Cheese, Diapers, Cheese"
Tran1972,"Cheese, Cheese"
Tran1973,"Sugar, Sugar"
Tran1974,"Shampoo, Detergent, Detergent"
Tran1975,"Detergent, Cheese, Sugar, Cheese, Cheese"
Tran1976,"Detergent, Cheese, Sugar, Cheese"
Tran1977,"Cheese, Cheese"
Tran1978,"Diapers, Flour, Cheese, Diapers"
Tran1979,"Shampoo, Detergent, Detergent"
Tran1980,"Flour, Juice, Juice"
Tran1982,"Detergent, Tea"
Tran1983,"Cheese, Cheese"
Tran1984,"Cheese, Cheese"
Tran1985,"Detergent, Shampoo, Shampoo"
Tran1986,"Diapers, Diapers"
Tran1987,"Juice, Tea, Juice"
Tran1988,"Detergent, Tea"
Tran1989,Tea
Tran1990,"Juice, Tea, Juice"
Tran1992,"Diapers, Diapers"
Tran1993,"Flour, Juice, Juice"
Tran1994,"Sugar, Sugar"
Tran1995,"Diapers, Flour, Cheese, Diapers"
Tran1996,Cheese
Tran1997,"Cheese, Cheese"
Tran1998,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1999,"Diapers, Flour, Cheese, Diapers"
Tran2000,"Flour, Juice, Juice"
Tran2001,"Sugar, Sugar"
Tran2002,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran2003,"Diapers, Diapers"
Tran2004,"Juice, Tea, Juice"
Tran2005,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran2006,"Sugar, Diapers, Cheese, Sugar"
Tran2007,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran2008,"Detergent, Tea"
Tran2009,"Detergent, Shampoo, Shampoo"
Tran2010,"Diapers, Diapers"
Tran2011,"Flour, Cheese, Flour"
Tran2012,"Cheese, Cheese"
Tran2013,"Diapers, Diapers"
Tran2014,Tea
Tran2015,"Cheese, Cheese"
Tran2016,"Detergent, Cheese, Sugar, Cheese"
Tran2017,"Flour, Cheese, Flour"
Tran2019,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran2020,"Flour, Juice, Juice"
Tran1021,"Diapers, Flour, Cheese, Diapers"
Tran1022,"Flour, Juice, Juice"
Tran1023,"Detergent, Cheese, Sugar, Cheese"
Tran1024,Tea
Tran1025,"Sugar, Diapers, Cheese, Sugar"
Tran1026,"Detergent, Cheese, Sugar, Cheese"
Tran1028,"Diapers, Diapers"
Tran1029,"Detergent, Cheese, Sugar, Cheese"
Tran1030,"Diapers, Diapers"
Tran1031,Tea
Tran1032,"Shampoo, Detergent, Detergent"
Tran1033,"Diapers, Flour, Cheese, Diapers"
Tran1034,"Cheese, Cheese"
Tran1035,"Cheese, Cheese"
Tran1036,"Tea, Tea"
Tran1038,Tea
Tran1039,"Detergent, Shampoo, Shampoo"
Tran1040,Tea
Tran1041,"Flour, Juice, Juice"
Tran1042,"Cheese, Cheese, Cheese"
Tran1043,"Flour, Juice, Juice"
Tran1044,"Flour, Cheese, Flour"
Tran1045,Tea
Tran1046,"Shampoo, Detergent, Detergent"
Tran1047,"Diapers, Diapers"
Tran1048,"Detergent, Cheese, Sugar, Cheese"
Tran1050,"Sugar, Diapers, Cheese, Sugar"
Tran1051,"Sugar, Diapers, Cheese, Sugar"
Tran1052,"Cheese, Cheese"
Tran1053,Tea
Tran1054,"Shampoo, Detergent, Detergent"
Tran1055,"Shampoo, Detergent, Detergent"
Tran1057,"Cheese, Cheese"
Tran1058,"Cheese, Cheese"
Tran1059,Cheese
Tran1060,"Diapers, Flour, Cheese, Diapers"
Tran1061,Tea
Tran1062,"Detergent, Shampoo, Shampoo"
Tran1063,"Diapers, Flour, Cheese, Diapers"
Tran1065,"Detergent, Shampoo, Shampoo"
Tran1066,"Flour, Cheese, Flour"
Tran1067,"Detergent, Tea"
Tran1068,"Sugar, Sugar"
Tran1069,"Cheese, Cheese"
Tran1070,"Detergent, Tea"
Tran1071,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1074,"Juice, Tea, Juice"
Tran1075,Tea
Tran1076,"Cheese, Cheese"
Tran1077,Cheese
Tran1078,"Detergent, Cheese, Sugar, Cheese"
Tran1079,Tea
Tran1080,"Cheese, Cheese, Cheese"
Tran1082,"Flour, Juice, Juice"
Tran1083,"Cheese, Cheese, Cheese"
Tran1084,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1085,"Cheese, Cheese"
Tran1087,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1088,"Flour, Cheese, Flour, Cheese"
Tran1090,"Cheese, Cheese"
Tran1091,"Detergent, Shampoo, Shampoo"
Tran1092,"Sugar, Sugar"
Tran1093,Tea
Tran1094,"Flour, Cheese, Flour"
Tran1095,"Flour, Cheese, Flour"
Tran1096,"Flour, Cheese, Flour"
Tran1097,"Shampoo, Detergent, Detergent"
Tran1098,"Flour, Juice, Juice"
Tran1099,Cheese
Tran1100,Cheese
Tran1101,"Flour, Juice, Juice"
Tran1102,"Sugar, Sugar"
Tran1103,"Juice, Tea, Juice"
Tran1104,"Sugar, Sugar"
Tran1105,Tea
Tran1106,"Juice, Tea, Juice"
Tran1107,"Diapers, Flour, Cheese, Diapers"
Tran1108,Tea
Tran1109,"Flour, Cheese, Flour"
Tran1110,"Detergent, Cheese, Sugar, Cheese, Cheese"
Tran1111,"Juice, Tea, Juice, Tea"
Tran1112,"Detergent, Shampoo, Shampoo"
Tran1114,Tea
Tran1115,"Detergent, Shampoo, Tea, Cheese, Shampoo"
Tran1116,Cheese
Tran1117,Tea
